"TAXA","ecoregions","allLUType","value"
"Amphibians","AA1303","PriFor",1
"Amphibians","AA1304","Cur0",1
"Amphibians","AA1304","CurC",0.413440210495114
"Amphibians","AA1304","CurC_L",0.949880057665728
"Amphibians","AA1304","CurC_M",0.641921758490965
"Amphibians","AA1304","CurNC",0.413440210495114
"Amphibians","AA1304","CurNC_L",0.949880057665728
"Amphibians","AA1304","CurNC_M",0.641921758490965
"Amphibians","AA1304","PriFor",1
"Amphibians","AA1305","Cur0",1
"Amphibians","AA1305","CurC",0.413440210495114
"Amphibians","AA1305","CurC_L",0.949880057665728
"Amphibians","AA1305","CurC_M",0.641921758490965
"Amphibians","AA1305","CurNC",0.413440210495114
"Amphibians","AA1305","CurNC_L",0.949880057665728
"Amphibians","AA1305","CurNC_M",0.641921758490965
"Amphibians","AA1305","PriFor",1
"Amphibians","AA1306","Cur0",1
"Amphibians","AA1306","CurC",0.413440210495114
"Amphibians","AA1306","CurC_L",0.949880057665728
"Amphibians","AA1306","CurC_M",0.641921758490965
"Amphibians","AA1306","CurNC",0.413440210495114
"Amphibians","AA1306","CurNC_L",0.949880057665728
"Amphibians","AA1306","CurNC_M",0.641921758490965
"Amphibians","AA1306","PriFor",1
"Amphibians","AA1307","Cur0",1
"Amphibians","AA1307","CurC",0.413440210495114
"Amphibians","AA1307","CurC_L",0.949880057665728
"Amphibians","AA1307","CurC_M",0.641921758490965
"Amphibians","AA1307","CurNC",0.413440210495114
"Amphibians","AA1307","CurNC_L",0.949880057665728
"Amphibians","AA1307","CurNC_M",0.641921758490965
"Amphibians","AA1307","PriFor",1
"Amphibians","AA1308","Cur0",1
"Amphibians","AA1308","CurC",0.413440210495114
"Amphibians","AA1308","CurC_L",0.949880057665728
"Amphibians","AA1308","CurC_M",0.641921758490965
"Amphibians","AA1308","CurNC",0.413440210495114
"Amphibians","AA1308","CurNC_L",0.949880057665728
"Amphibians","AA1308","CurNC_M",0.641921758490965
"Amphibians","AA1308","PriFor",1
"Amphibians","AA1309","Cur0",1
"Amphibians","AA1309","CurC",0.413440210495114
"Amphibians","AA1309","CurC_L",0.949880057665728
"Amphibians","AA1309","CurC_M",0.641921758490965
"Amphibians","AA1309","CurNC",0.413440210495114
"Amphibians","AA1309","CurNC_L",0.949880057665728
"Amphibians","AA1309","CurNC_M",0.641921758490965
"Amphibians","AA1309","PriFor",1
"Amphibians","AA1310","Cur0",1
"Amphibians","AA1310","CurC",0.413440210495114
"Amphibians","AA1310","CurC_L",0.949880057665728
"Amphibians","AA1310","CurC_M",0.641921758490965
"Amphibians","AA1310","CurNC",0.413440210495114
"Amphibians","AA1310","CurNC_L",0.949880057665728
"Amphibians","AA1310","CurNC_M",0.641921758490965
"Amphibians","AA1310","PriFor",1
"Amphibians","AA1401","Cur0",1
"Amphibians","AA1401","CurC",0.413440210495114
"Amphibians","AA1401","CurC_L",0.949880057665728
"Amphibians","AA1401","CurC_M",0.641921758490965
"Amphibians","AA1401","CurNC",0.413440210495114
"Amphibians","AA1401","CurNC_L",0.949880057665728
"Amphibians","AA1401","CurNC_M",0.641921758490965
"Amphibians","AA1401","PriFor",1
"Amphibians","AT0101","Cur0",1
"Amphibians","AT0101","CurC",0.413440210495114
"Amphibians","AT0101","CurC_L",0.949880057665728
"Amphibians","AT0101","CurC_M",1
"Amphibians","AT0101","CurNC",0.413440210495114
"Amphibians","AT0101","CurNC_L",0.949880057665728
"Amphibians","AT0101","CurNC_M",1
"Amphibians","AT0101","PriFor",1
"Amphibians","AT0102","Cur0",1
"Amphibians","AT0102","CurC",0.413440210495114
"Amphibians","AT0102","CurC_L",0.949880057665728
"Amphibians","AT0102","CurC_M",1
"Amphibians","AT0102","CurNC",0.413440210495114
"Amphibians","AT0102","CurNC_L",0.949880057665728
"Amphibians","AT0102","CurNC_M",1
"Amphibians","AT0102","PriFor",1
"Amphibians","AT0103","Cur0",1
"Amphibians","AT0103","CurC",0.413440210495114
"Amphibians","AT0103","CurC_L",0.949880057665728
"Amphibians","AT0103","CurC_M",1
"Amphibians","AT0103","CurNC",0.413440210495114
"Amphibians","AT0103","CurNC_L",0.949880057665728
"Amphibians","AT0103","CurNC_M",1
"Amphibians","AT0103","PriFor",1
"Amphibians","AT0104","Cur0",1
"Amphibians","AT0104","CurC",0.413440210495114
"Amphibians","AT0104","CurC_L",0.949880057665728
"Amphibians","AT0104","CurC_M",1
"Amphibians","AT0104","CurNC",0.413440210495114
"Amphibians","AT0104","CurNC_L",0.949880057665728
"Amphibians","AT0104","CurNC_M",1
"Amphibians","AT0104","PriFor",1
"Amphibians","AT0105","Cur0",1
"Amphibians","AT0105","CurC",0.3323788449789
"Amphibians","AT0105","CurC_L",0.763641340200888
"Amphibians","AT0105","CurC_M",0.803934490505559
"Amphibians","AT0105","CurNC",0.3323788449789
"Amphibians","AT0105","CurNC_L",0.763641340200888
"Amphibians","AT0105","CurNC_M",0.803934490505559
"Amphibians","AT0105","PriFor",1
"Amphibians","AT0106","Cur0",1
"Amphibians","AT0106","CurC",0.413440210495114
"Amphibians","AT0106","CurC_L",0.949880057665728
"Amphibians","AT0106","CurC_M",1
"Amphibians","AT0106","CurNC",0.413440210495114
"Amphibians","AT0106","CurNC_L",0.949880057665728
"Amphibians","AT0106","CurNC_M",1
"Amphibians","AT0106","PriFor",1
"Amphibians","AT0107","Cur0",1
"Amphibians","AT0107","CurC",0.413440210495114
"Amphibians","AT0107","CurC_L",0.949880057665728
"Amphibians","AT0107","CurC_M",1
"Amphibians","AT0107","CurNC",0.413440210495114
"Amphibians","AT0107","CurNC_L",0.949880057665728
"Amphibians","AT0107","CurNC_M",1
"Amphibians","AT0107","PriFor",1
"Amphibians","AT0108","Cur0",1
"Amphibians","AT0108","CurC",0.413440210495114
"Amphibians","AT0108","CurC_L",0.949880057665728
"Amphibians","AT0108","CurC_M",1
"Amphibians","AT0108","CurNC",0.413440210495114
"Amphibians","AT0108","CurNC_L",0.949880057665728
"Amphibians","AT0108","CurNC_M",1
"Amphibians","AT0108","PriFor",1
"Amphibians","AT0109","Cur0",1
"Amphibians","AT0109","CurC",0.413440210495114
"Amphibians","AT0109","CurC_L",0.949880057665727
"Amphibians","AT0109","CurC_M",1
"Amphibians","AT0109","CurNC",0.413440210495114
"Amphibians","AT0109","CurNC_L",0.949880057665727
"Amphibians","AT0109","CurNC_M",1
"Amphibians","AT0109","PriFor",1
"Amphibians","AT0110","Cur0",1
"Amphibians","AT0110","CurC",0.413440210495114
"Amphibians","AT0110","CurC_L",0.949880057665728
"Amphibians","AT0110","CurC_M",1
"Amphibians","AT0110","CurNC",0.413440210495114
"Amphibians","AT0110","CurNC_L",0.949880057665728
"Amphibians","AT0110","CurNC_M",1
"Amphibians","AT0110","PriFor",1
"Amphibians","AT0111","Cur0",1
"Amphibians","AT0111","CurC",0.413440210495114
"Amphibians","AT0111","CurC_L",0.949880057665728
"Amphibians","AT0111","CurC_M",1
"Amphibians","AT0111","CurNC",0.413440210495114
"Amphibians","AT0111","CurNC_L",0.949880057665728
"Amphibians","AT0111","CurNC_M",1
"Amphibians","AT0111","PriFor",1
"Amphibians","AT0112","Cur0",1
"Amphibians","AT0112","CurC",0.413440210495114
"Amphibians","AT0112","CurC_L",0.949880057665728
"Amphibians","AT0112","CurC_M",1
"Amphibians","AT0112","CurNC",0.413440210495114
"Amphibians","AT0112","CurNC_L",0.949880057665728
"Amphibians","AT0112","CurNC_M",1
"Amphibians","AT0112","PriFor",1
"Amphibians","AT0114","Cur0",1
"Amphibians","AT0114","CurC",0.413440210495114
"Amphibians","AT0114","CurC_L",0.949880057665728
"Amphibians","AT0114","CurC_M",1
"Amphibians","AT0114","CurNC",0.413440210495114
"Amphibians","AT0114","CurNC_L",0.949880057665728
"Amphibians","AT0114","CurNC_M",1
"Amphibians","AT0114","PriFor",1
"Amphibians","AT0115","Cur0",1
"Amphibians","AT0115","CurC",0.413440210495114
"Amphibians","AT0115","CurC_L",0.949880057665728
"Amphibians","AT0115","CurC_M",1
"Amphibians","AT0115","CurNC",0.413440210495114
"Amphibians","AT0115","CurNC_L",0.949880057665728
"Amphibians","AT0115","CurNC_M",1
"Amphibians","AT0115","PriFor",1
"Amphibians","AT0116","Cur0",1
"Amphibians","AT0116","CurC",0.413440210495114
"Amphibians","AT0116","CurC_L",0.949880057665728
"Amphibians","AT0116","CurC_M",1
"Amphibians","AT0116","CurNC",0.413440210495114
"Amphibians","AT0116","CurNC_L",0.949880057665728
"Amphibians","AT0116","CurNC_M",1
"Amphibians","AT0116","PriFor",1
"Amphibians","AT0117","Cur0",1
"Amphibians","AT0117","CurC",0.413440210495114
"Amphibians","AT0117","CurC_L",0.949880057665728
"Amphibians","AT0117","CurC_M",1
"Amphibians","AT0117","CurNC",0.413440210495114
"Amphibians","AT0117","CurNC_L",0.949880057665728
"Amphibians","AT0117","CurNC_M",1
"Amphibians","AT0117","PriFor",1
"Amphibians","AT0118","Cur0",1
"Amphibians","AT0118","CurC",0.413440210495114
"Amphibians","AT0118","CurC_L",0.949880057665728
"Amphibians","AT0118","CurC_M",1
"Amphibians","AT0118","CurNC",0.413440210495114
"Amphibians","AT0118","CurNC_L",0.949880057665728
"Amphibians","AT0118","CurNC_M",1
"Amphibians","AT0118","PriFor",1
"Amphibians","AT0119","Cur0",1
"Amphibians","AT0119","CurC",0.413440210495114
"Amphibians","AT0119","CurC_L",0.949880057665728
"Amphibians","AT0119","CurC_M",1
"Amphibians","AT0119","CurNC",0.413440210495114
"Amphibians","AT0119","CurNC_L",0.949880057665728
"Amphibians","AT0119","CurNC_M",1
"Amphibians","AT0119","PriFor",1
"Amphibians","AT0120","Cur0",1
"Amphibians","AT0120","CurC",0.413440210495114
"Amphibians","AT0120","CurC_L",0.949880057665728
"Amphibians","AT0120","CurC_M",1
"Amphibians","AT0120","CurNC",0.413440210495114
"Amphibians","AT0120","CurNC_L",0.949880057665728
"Amphibians","AT0120","CurNC_M",1
"Amphibians","AT0120","PriFor",1
"Amphibians","AT0121","Cur0",1
"Amphibians","AT0121","CurC",0.413440210495114
"Amphibians","AT0121","CurC_L",0.949880057665728
"Amphibians","AT0121","CurC_M",1
"Amphibians","AT0121","CurNC",0.413440210495114
"Amphibians","AT0121","CurNC_L",0.949880057665728
"Amphibians","AT0121","CurNC_M",1
"Amphibians","AT0121","PriFor",1
"Amphibians","AT0122","Cur0",1
"Amphibians","AT0122","CurC",0.413440210495114
"Amphibians","AT0122","CurC_L",0.949880057665728
"Amphibians","AT0122","CurC_M",1
"Amphibians","AT0122","CurNC",0.413440210495114
"Amphibians","AT0122","CurNC_L",0.949880057665728
"Amphibians","AT0122","CurNC_M",1
"Amphibians","AT0122","PriFor",1
"Amphibians","AT0123","Cur0",1
"Amphibians","AT0123","CurC",0.413440210495114
"Amphibians","AT0123","CurC_L",0.949880057665728
"Amphibians","AT0123","CurC_M",1
"Amphibians","AT0123","CurNC",0.413440210495114
"Amphibians","AT0123","CurNC_L",0.949880057665728
"Amphibians","AT0123","CurNC_M",1
"Amphibians","AT0123","PriFor",1
"Amphibians","AT0124","Cur0",1
"Amphibians","AT0124","CurC",0.413440210495114
"Amphibians","AT0124","CurC_L",0.949880057665728
"Amphibians","AT0124","CurC_M",1
"Amphibians","AT0124","CurNC",0.413440210495114
"Amphibians","AT0124","CurNC_L",0.949880057665728
"Amphibians","AT0124","CurNC_M",1
"Amphibians","AT0124","PriFor",1
"Amphibians","AT0125","Cur0",1
"Amphibians","AT0125","CurC",0.413440210495114
"Amphibians","AT0125","CurC_L",0.949880057665727
"Amphibians","AT0125","CurC_M",1
"Amphibians","AT0125","CurNC",0.413440210495114
"Amphibians","AT0125","CurNC_L",0.949880057665727
"Amphibians","AT0125","CurNC_M",1
"Amphibians","AT0125","PriFor",1
"Amphibians","AT0126","Cur0",1
"Amphibians","AT0126","CurC",0.413440210495114
"Amphibians","AT0126","CurC_L",0.949880057665728
"Amphibians","AT0126","CurC_M",1
"Amphibians","AT0126","CurNC",0.413440210495114
"Amphibians","AT0126","CurNC_L",0.949880057665728
"Amphibians","AT0126","CurNC_M",1
"Amphibians","AT0126","PriFor",1
"Amphibians","AT0128","Cur0",1
"Amphibians","AT0128","CurC",0.413440210495114
"Amphibians","AT0128","CurC_L",0.949880057665728
"Amphibians","AT0128","CurC_M",1
"Amphibians","AT0128","CurNC",0.413440210495114
"Amphibians","AT0128","CurNC_L",0.949880057665728
"Amphibians","AT0128","CurNC_M",1
"Amphibians","AT0128","PriFor",1
"Amphibians","AT0129","Cur0",1
"Amphibians","AT0129","CurC",0.413440210495114
"Amphibians","AT0129","CurC_L",0.949880057665728
"Amphibians","AT0129","CurC_M",1
"Amphibians","AT0129","CurNC",0.413440210495114
"Amphibians","AT0129","CurNC_L",0.949880057665728
"Amphibians","AT0129","CurNC_M",1
"Amphibians","AT0129","PriFor",1
"Amphibians","AT0130","Cur0",1
"Amphibians","AT0130","CurC",0.413440210495114
"Amphibians","AT0130","CurC_L",0.949880057665727
"Amphibians","AT0130","CurC_M",1
"Amphibians","AT0130","CurNC",0.413440210495114
"Amphibians","AT0130","CurNC_L",0.949880057665727
"Amphibians","AT0130","CurNC_M",1
"Amphibians","AT0130","PriFor",1
"Amphibians","AT0201","Cur0",1
"Amphibians","AT0201","CurC",0.413440210495114
"Amphibians","AT0201","CurC_L",0.949880057665728
"Amphibians","AT0201","CurC_M",1
"Amphibians","AT0201","CurNC",0.413440210495114
"Amphibians","AT0201","CurNC_L",0.949880057665728
"Amphibians","AT0201","CurNC_M",1
"Amphibians","AT0201","PriFor",1
"Amphibians","AT0202","Cur0",1
"Amphibians","AT0202","CurC",0.413440210495114
"Amphibians","AT0202","CurC_L",0.949880057665728
"Amphibians","AT0202","CurC_M",1
"Amphibians","AT0202","CurNC",0.413440210495114
"Amphibians","AT0202","CurNC_L",0.949880057665728
"Amphibians","AT0202","CurNC_M",1
"Amphibians","AT0202","PriFor",1
"Amphibians","AT0203","Cur0",1
"Amphibians","AT0203","CurC",0.413440210495114
"Amphibians","AT0203","CurC_L",0.949880057665728
"Amphibians","AT0203","CurC_M",1
"Amphibians","AT0203","CurNC",0.413440210495114
"Amphibians","AT0203","CurNC_L",0.949880057665728
"Amphibians","AT0203","CurNC_M",1
"Amphibians","AT0203","PriFor",1
"Amphibians","AT0701","Cur0",1
"Amphibians","AT0701","CurC",0.413440210495114
"Amphibians","AT0701","CurC_L",0.949880057665728
"Amphibians","AT0701","CurC_M",1
"Amphibians","AT0701","CurNC",0.413440210495114
"Amphibians","AT0701","CurNC_L",0.949880057665728
"Amphibians","AT0701","CurNC_M",1
"Amphibians","AT0701","PriFor",1
"Amphibians","AT0702","Cur0",1
"Amphibians","AT0702","CurC",0.413440210495114
"Amphibians","AT0702","CurC_L",0.949880057665728
"Amphibians","AT0702","CurC_M",1
"Amphibians","AT0702","CurNC",0.413440210495114
"Amphibians","AT0702","CurNC_L",0.949880057665728
"Amphibians","AT0702","CurNC_M",1
"Amphibians","AT0702","PriFor",1
"Amphibians","AT0704","Cur0",1
"Amphibians","AT0704","CurC",0.413440210495114
"Amphibians","AT0704","CurC_L",0.949880057665728
"Amphibians","AT0704","CurC_M",1
"Amphibians","AT0704","CurNC",0.413440210495114
"Amphibians","AT0704","CurNC_L",0.949880057665728
"Amphibians","AT0704","CurNC_M",1
"Amphibians","AT0704","PriFor",1
"Amphibians","AT0705","Cur0",1
"Amphibians","AT0705","CurC",0.413440210495114
"Amphibians","AT0705","CurC_L",0.949880057665728
"Amphibians","AT0705","CurC_M",1
"Amphibians","AT0705","CurNC",0.413440210495114
"Amphibians","AT0705","CurNC_L",0.949880057665728
"Amphibians","AT0705","CurNC_M",1
"Amphibians","AT0705","PriFor",1
"Amphibians","AT0706","Cur0",1
"Amphibians","AT0706","CurC",0.413440210495114
"Amphibians","AT0706","CurC_L",0.949880057665728
"Amphibians","AT0706","CurC_M",1
"Amphibians","AT0706","CurNC",0.413440210495114
"Amphibians","AT0706","CurNC_L",0.949880057665728
"Amphibians","AT0706","CurNC_M",1
"Amphibians","AT0706","PriFor",1
"Amphibians","AT0707","Cur0",1
"Amphibians","AT0707","CurC",0.413440210495114
"Amphibians","AT0707","CurC_L",0.949880057665728
"Amphibians","AT0707","CurC_M",1
"Amphibians","AT0707","CurNC",0.413440210495114
"Amphibians","AT0707","CurNC_L",0.949880057665728
"Amphibians","AT0707","CurNC_M",1
"Amphibians","AT0707","PriFor",1
"Amphibians","AT0708","Cur0",1
"Amphibians","AT0708","CurC",0.413440210495114
"Amphibians","AT0708","CurC_L",0.949880057665728
"Amphibians","AT0708","CurC_M",1
"Amphibians","AT0708","CurNC",0.413440210495114
"Amphibians","AT0708","CurNC_L",0.949880057665728
"Amphibians","AT0708","CurNC_M",1
"Amphibians","AT0708","PriFor",1
"Amphibians","AT0709","Cur0",1
"Amphibians","AT0709","CurC",0.413440210495114
"Amphibians","AT0709","CurC_L",0.949880057665728
"Amphibians","AT0709","CurC_M",1
"Amphibians","AT0709","CurNC",0.413440210495114
"Amphibians","AT0709","CurNC_L",0.949880057665728
"Amphibians","AT0709","CurNC_M",1
"Amphibians","AT0709","PriFor",1
"Amphibians","AT0710","Cur0",1
"Amphibians","AT0710","CurC",0.413440210495114
"Amphibians","AT0710","CurC_L",0.949880057665728
"Amphibians","AT0710","CurC_M",1
"Amphibians","AT0710","CurNC",0.413440210495114
"Amphibians","AT0710","CurNC_L",0.949880057665728
"Amphibians","AT0710","CurNC_M",1
"Amphibians","AT0710","PriFor",1
"Amphibians","AT0711","Cur0",1
"Amphibians","AT0711","CurC",0.413440210495114
"Amphibians","AT0711","CurC_L",0.949880057665728
"Amphibians","AT0711","CurC_M",1
"Amphibians","AT0711","CurNC",0.413440210495114
"Amphibians","AT0711","CurNC_L",0.949880057665728
"Amphibians","AT0711","CurNC_M",1
"Amphibians","AT0711","PriFor",1
"Amphibians","AT0712","Cur0",1
"Amphibians","AT0712","CurC",0.413440210495114
"Amphibians","AT0712","CurC_L",0.949880057665728
"Amphibians","AT0712","CurC_M",1
"Amphibians","AT0712","CurNC",0.413440210495114
"Amphibians","AT0712","CurNC_L",0.949880057665728
"Amphibians","AT0712","CurNC_M",1
"Amphibians","AT0712","PriFor",1
"Amphibians","AT0713","Cur0",1
"Amphibians","AT0713","CurC",0.413440210495114
"Amphibians","AT0713","CurC_L",0.949880057665727
"Amphibians","AT0713","CurC_M",0.959147698800541
"Amphibians","AT0713","CurNC",0.413440210495114
"Amphibians","AT0713","CurNC_L",0.949880057665727
"Amphibians","AT0713","CurNC_M",0.959147698800541
"Amphibians","AT0713","PriFor",1
"Amphibians","AT0714","Cur0",1
"Amphibians","AT0714","CurC",0.413440210495114
"Amphibians","AT0714","CurC_L",0.949880057665728
"Amphibians","AT0714","CurC_M",1
"Amphibians","AT0714","CurNC",0.413440210495114
"Amphibians","AT0714","CurNC_L",0.949880057665728
"Amphibians","AT0714","CurNC_M",1
"Amphibians","AT0714","PriFor",1
"Amphibians","AT0715","Cur0",1
"Amphibians","AT0715","CurC",0.413440210495114
"Amphibians","AT0715","CurC_L",0.949880057665728
"Amphibians","AT0715","CurC_M",1
"Amphibians","AT0715","CurNC",0.413440210495114
"Amphibians","AT0715","CurNC_L",0.949880057665728
"Amphibians","AT0715","CurNC_M",1
"Amphibians","AT0715","PriFor",1
"Amphibians","AT0716","Cur0",1
"Amphibians","AT0716","CurC",0.413440210495114
"Amphibians","AT0716","CurC_L",0.949880057665728
"Amphibians","AT0716","CurC_M",1
"Amphibians","AT0716","CurNC",0.413440210495114
"Amphibians","AT0716","CurNC_L",0.949880057665728
"Amphibians","AT0716","CurNC_M",1
"Amphibians","AT0716","PriFor",1
"Amphibians","AT0717","Cur0",1
"Amphibians","AT0717","CurC",0.413440210495114
"Amphibians","AT0717","CurC_L",0.949880057665728
"Amphibians","AT0717","CurC_M",1
"Amphibians","AT0717","CurNC",0.413440210495114
"Amphibians","AT0717","CurNC_L",0.949880057665728
"Amphibians","AT0717","CurNC_M",1
"Amphibians","AT0717","PriFor",1
"Amphibians","AT0718","Cur0",1
"Amphibians","AT0718","CurC",0.413440210495114
"Amphibians","AT0718","CurC_L",0.949880057665728
"Amphibians","AT0718","CurC_M",1
"Amphibians","AT0718","CurNC",0.413440210495114
"Amphibians","AT0718","CurNC_L",0.949880057665728
"Amphibians","AT0718","CurNC_M",1
"Amphibians","AT0718","PriFor",1
"Amphibians","AT0719","Cur0",1
"Amphibians","AT0719","CurC",0.413440210495114
"Amphibians","AT0719","CurC_L",0.949880057665728
"Amphibians","AT0719","CurC_M",1
"Amphibians","AT0719","CurNC",0.413440210495114
"Amphibians","AT0719","CurNC_L",0.949880057665728
"Amphibians","AT0719","CurNC_M",1
"Amphibians","AT0719","PriFor",1
"Amphibians","AT0721","Cur0",1
"Amphibians","AT0721","CurC",0.413440210495114
"Amphibians","AT0721","CurC_L",0.949880057665728
"Amphibians","AT0721","CurC_M",1
"Amphibians","AT0721","CurNC",0.413440210495114
"Amphibians","AT0721","CurNC_L",0.949880057665728
"Amphibians","AT0721","CurNC_M",1
"Amphibians","AT0721","PriFor",1
"Amphibians","AT0722","Cur0",1
"Amphibians","AT0722","CurC",0.413440210495114
"Amphibians","AT0722","CurC_L",0.949880057665728
